lastUpdated,title,url
" This page was last edited on 5 October 2021, at 05:14",SKF-91488,https://en.wikipedia.org/wiki/SKF-91488
" This page was last edited on 4 November 2021, at 12:01",,https://en.wikipedia.org/wiki/Network_management
" This page was last edited on 23 December 2020, at 11:07",,https://en.wikipedia.org/wiki/Commercial_management
" This page was last edited on 20 June 2022, at 02:23",Ralph Nelson Elliott,https://en.wikipedia.org/wiki/Ralph_Nelson_Elliott
" This page was last edited on 24 February 2022, at 10:24",,https://en.wikipedia.org/wiki/Ned_Davis_(analyst)
" This page was last edited on 7 September 2022, at 14:33",,https://en.wikipedia.org/wiki/Business_statistics
" This page was last edited on 29 August 2022, at 22:21",,https://en.wikipedia.org/wiki/John_Bollinger
" This page was last edited on 27 January 2022, at 15:40",,https://en.wikipedia.org/wiki/Statute_of_Mortmain
" This page was last edited on 2 January 2022, at 05:49",,https://en.wikipedia.org/wiki/John_Murphy_(technical_analyst)
" This page was last edited on 21 December 2021, at 17:41",,https://en.wikipedia.org/wiki/Unlimited_liability_corporation
" This page was last edited on 5 September 2022, at 01:37",,https://en.wikipedia.org/wiki/Vereenigde_Oost-Indische_Compagnie
" This page was last edited on 18 August 2022, at 21:18",,https://en.wikipedia.org/wiki/Shares
" This page was last edited on 24 July 2022, at 06:00",Canada Business Corporations Act,https://en.wikipedia.org/wiki/Canada_Business_Corporations_Act
" This page was last edited on 20 August 2022, at 10:35",,https://en.wikipedia.org/wiki/Australian_Securities_and_Investments_Commission
" This page was last edited on 22 August 2022, at 11:35",,https://en.wikipedia.org/wiki/Publicly_held_company
" This page was last edited on 22 June 2022, at 17:26",,https://en.wikipedia.org/wiki/Canadian_corporation
" This page was last edited on 11 June 2022, at 13:55",,https://en.wikipedia.org/wiki/Apparatchik
" This page was last edited on 29 March 2022, at 21:22",Dartmouth College v. Woodward,https://en.wikipedia.org/wiki/Dartmouth_College_case
" This page was last edited on 23 August 2022, at 21:47",,https://en.wikipedia.org/wiki/Consumers%27_cooperative
" This page was last edited on 2 September 2022, at 04:11",,https://en.wikipedia.org/wiki/Juristic_persons
" This page was last edited on 31 August 2022, at 19:24",,https://en.wikipedia.org/wiki/Chief_Justice_Marshall
" This page was last edited on 25 March 2022, at 08:13",Oxygenase,https://en.wikipedia.org/wiki/Oxygenase
" This page was last edited on 29 May 2022, at 04:35",,https://en.wikipedia.org/wiki/Natural_killer_lymphocytes
" This page was last edited on 3 June 2022, at 18:47",,https://en.wikipedia.org/wiki/Dehydroascorbate
" This page was last edited on 18 August 2022, at 11:11",Amidine,https://en.wikipedia.org/wiki/Amidine
" This page was last edited on 9 September 2022, at 01:04",,https://en.wikipedia.org/wiki/State_of_Alaska
" This page was last edited on 18 August 2022, at 01:21",Salomon v A Salomon & Co Ltd,https://en.wikipedia.org/wiki/Salomon_v._Salomon_%26_Co.
" This page was last edited on 18 April 2020, at 11:42",N-acetylornithine carbamoyltransferase,https://en.wikipedia.org/wiki/N-acetylornithine_carbamoyltransferase
" This page was last edited on 23 September 2019, at 22:36",Lysine carbamoyltransferase,https://en.wikipedia.org/wiki/Lysine_carbamoyltransferase
" This page was last edited on 26 December 2020, at 17:14",3-hydroxymethylcephem carbamoyltransferase,https://en.wikipedia.org/wiki/3-hydroxymethylcephem_carbamoyltransferase
" This page was last edited on 24 September 2019, at 18:33",Oxamate carbamoyltransferase,https://en.wikipedia.org/wiki/Oxamate_carbamoyltransferase
" This page was last edited on 3 March 2022, at 17:27",Aspartate carbamoyltransferase,https://en.wikipedia.org/wiki/Aspartate_carbamoyltransferase
" This page was last edited on 10 September 2021, at 05:27",Methylmalonyl-CoA carboxytransferase,https://en.wikipedia.org/wiki/Methylmalonyl-CoA_carboxytransferase
" This page was last edited on 29 September 2019, at 15:12",Putrescine carbamoyltransferase,https://en.wikipedia.org/wiki/Putrescine_carbamoyltransferase
" This page was last edited on 26 June 2022, at 21:04",,https://en.wikipedia.org/wiki/Ornithine_carbamoyltransferase
" This page was last edited on 10 February 2022, at 08:41",,https://en.wikipedia.org/wiki/Random_vector
" This page was last edited on 7 September 2022, at 22:58",,https://en.wikipedia.org/wiki/Independent_identically_distributed
" This page was last edited on 24 August 2022, at 04:21",,https://en.wikipedia.org/wiki/Random_sample
" This page was last edited on 27 August 2022, at 23:19",,https://en.wikipedia.org/wiki/Case-control_study
" This page was last edited on 4 September 2022, at 23:52",,https://en.wikipedia.org/wiki/Summary_statistic
" This page was last edited on 4 December 2019, at 19:00",,https://en.wikipedia.org/wiki/Real_data_type
" This page was last edited on 4 February 2022, at 16:00",,https://en.wikipedia.org/wiki/Statistical_data_type
" This page was last edited on 16 June 2022, at 21:08",Hawthorne effect,https://en.wikipedia.org/wiki/Hawthorne_study
" This page was last edited on 7 June 2022, at 17:37",,https://en.wikipedia.org/wiki/Randomized_assignment
" This page was last edited on 1 August 2022, at 10:46",,https://en.wikipedia.org/wiki/Confounding_variable
" This page was last edited on 1 August 2022, at 19:28",,https://en.wikipedia.org/wiki/Blocking_(statistics)
" This page was last edited on 23 July 2022, at 04:04",Instrumental variables estimation,https://en.wikipedia.org/wiki/Instrumental_variable
" This page was last edited on 15 August 2022, at 16:28",Difference in differences,https://en.wikipedia.org/wiki/Difference_in_differences
" This page was last edited on 29 August 2022, at 18:15",,https://en.wikipedia.org/wiki/Dependent_and_independent_variables
" This page was last edited on 14 August 2022, at 03:36",,https://en.wikipedia.org/wiki/Experimental_error
" This page was last edited on 13 June 2022, at 06:53",,https://en.wikipedia.org/wiki/Statistical_decision_theory
" This page was last edited on 28 May 2022, at 20:19",gretl,https://en.wikipedia.org/wiki/Gretl
" This page was last edited on 25 July 2022, at 03:31",,https://en.wikipedia.org/wiki/Free_statistics_software
" This page was last edited on 13 April 2022, at 15:09",,https://en.wikipedia.org/wiki/Shannon%E2%80%99s_Diversity_Index
" This page was last edited on 12 May 2022, at 14:40",,https://en.wikipedia.org/wiki/Spearman%E2%80%99s_Rank_Correlation_Test
" This page was last edited on 5 September 2022, at 15:26",,https://en.wikipedia.org/wiki/Tukey%27s_range_test
" This page was last edited on 8 September 2022, at 06:36",,https://en.wikipedia.org/wiki/Principal_Component_Analysis
" This page was last edited on 21 February 2022, at 14:39",,https://en.wikipedia.org/wiki/Astrostatistics
" This page was last edited on 17 August 2022, at 04:48",,https://en.wikipedia.org/wiki/Cluster_Analysis
" This page was last edited on 22 April 2022, at 09:34",,https://en.wikipedia.org/wiki/Femme_Gaastra
" This page was last edited on 2 August 2022, at 23:08",,https://en.wikipedia.org/wiki/Conference_room
" This page was last edited on 27 July 2022, at 10:18",,https://en.wikipedia.org/wiki/Anping_fort
" This page was last edited on 23 May 2022, at 10:42",,https://en.wikipedia.org/wiki/Nigel_Worden
" This page was last edited on 13 April 2022, at 12:57",Halve Maen,https://en.wikipedia.org/wiki/Half_Moon_(ship)
" This page was last edited on 5 July 2022, at 15:38",,https://en.wikipedia.org/wiki/Charles_Ralph_Boxer
" This page was last edited on 23 August 2022, at 07:56",Jaap R. Bruijn,https://en.wikipedia.org/wiki/Jaap_R._Bruijn
" This page was last edited on 13 May 2022, at 10:41",St Peter Island (South Australia),https://en.wikipedia.org/wiki/St_Peter_Island_(South_Australia)
" This page was last edited on 19 August 2022, at 19:48",Seri Rambai,https://en.wikipedia.org/wiki/Seri_Rambai
" This page was last edited on 20 April 2022, at 16:08",,https://en.wikipedia.org/wiki/Leonard_Bluss%C3%A9
" This page was last edited on 20 March 2022, at 07:57",,https://en.wikipedia.org/wiki/S._Arasaratnam
" This page was last edited on 30 November 2021, at 03:46",Fort Rotterdam,https://en.wikipedia.org/wiki/Fort_Rotterdam
" This page was last edited on 18 May 2022, at 17:28",Batavia Castle,https://en.wikipedia.org/wiki/Batavia_Castle
" This page was last edited on 11 July 2022, at 01:36",St Francis Island,https://en.wikipedia.org/wiki/St_Francis_Island
" This page was last edited on 27 July 2022, at 23:27",,https://en.wikipedia.org/wiki/Burwell_Bassett
" This page was last edited on 9 July 2022, at 01:08",,https://en.wikipedia.org/wiki/Thomas_Monteagle_Bayly
" This page was last edited on 29 June 2022, at 03:48",,https://en.wikipedia.org/wiki/Rottnest_Island
" This page was last edited on 21 August 2022, at 03:28",,https://en.wikipedia.org/wiki/Sugita_Genpaku
" This page was last edited on 21 August 2022, at 02:27",Pedra Branca (Tasmania),https://en.wikipedia.org/wiki/Pedra_Branca_(Tasmania)
" This page was last edited on 5 July 2022, at 15:38",,https://en.wikipedia.org/wiki/C._R._Boxer
" This page was last edited on 15 May 2022, at 07:53",,https://en.wikipedia.org/wiki/Elbert_S._Martin
" This page was last edited on 31 July 2022, at 22:04",,https://en.wikipedia.org/wiki/Rupert_Gerritsen
" This page was last edited on 20 February 2022, at 16:13",Day of Empire,https://en.wikipedia.org/wiki/Day_of_Empire
" This page was last edited on 25 August 2022, at 06:33",,https://en.wikipedia.org/wiki/European_exploration_of_Australia
" This page was last edited on 20 July 2022, at 18:45",,https://en.wikipedia.org/wiki/Mahlon_Pitney
" This page was last edited on 6 May 2022, at 01:59",,"https://en.wikipedia.org/wiki/Hanna,_Willard_A."
" This page was last edited on 10 August 2022, at 07:04",,https://en.wikipedia.org/wiki/Horace_Harmon_Lurton
" This page was last edited on 23 May 2022, at 20:40",,https://en.wikipedia.org/wiki/Rufus_W._Peckham
" This page was last edited on 8 April 2022, at 19:58",,https://en.wikipedia.org/wiki/George_Shiras_Jr.
" This page was last edited on 1 March 2022, at 05:57",Paulus Traudenius,https://en.wikipedia.org/wiki/Paulus_Traudenius
" This page was last edited on 18 January 2022, at 19:13",,https://en.wikipedia.org/wiki/Johan_van_der_Burg
" This page was last edited on 1 March 2022, at 03:37",,https://en.wikipedia.org/wiki/Hans_Putmans
" This page was last edited on 12 March 2022, at 13:34",Gerard Frederikszoon de With,https://en.wikipedia.org/wiki/Gerard_Frederikszoon_de_With
" This page was last edited on 10 May 2022, at 05:33",,https://en.wikipedia.org/wiki/Ludolph_Anne_Jan_Wilt_Sloet_van_de_Beele
" This page was last edited on 27 April 2022, at 02:52",,https://en.wikipedia.org/wiki/Dani%C3%ABl_van_den_Henghel
" This page was last edited on 27 April 2022, at 02:44",,https://en.wikipedia.org/wiki/Adriaan_van_Kervel
" This page was last edited on 19 July 2021, at 09:49",,https://en.wikipedia.org/wiki/James_Loudon_(politician)
" This page was last edited on 27 April 2022, at 03:06",,https://en.wikipedia.org/wiki/Jan_de_la_Fontaine
" This page was last edited on 10 May 2022, at 05:34",,https://en.wikipedia.org/wiki/Pieter_Mijer_(governor)
" This page was last edited on 6 September 2022, at 14:51",,https://en.wikipedia.org/wiki/History_of_Shanghai
" This page was last edited on 28 August 2022, at 04:18",,https://en.wikipedia.org/wiki/Dutch_mapping_of_Tasmania
" This page was last edited on 30 August 2020, at 20:20",,https://en.wikipedia.org/wiki/Pieter_Gysbert_Noodt
" This page was last edited on 13 May 2022, at 19:22",,https://en.wikipedia.org/wiki/Jason_Josephson_Storm
" This page was last edited on 26 February 2021, at 09:03",Admiralty of Zeeland,https://en.wikipedia.org/wiki/Admiralty_of_Zeeland
" This page was last edited on 8 August 2022, at 03:47",,https://en.wikipedia.org/wiki/Iskander_Muda
" This page was last edited on 28 August 2022, at 04:18",,https://en.wikipedia.org/wiki/Dutch_mapping_of_Nova_Hollandia
" This page was last edited on 28 August 2022, at 04:18",,https://en.wikipedia.org/wiki/Dutch_mapping_of_the_Australian_mainland
" This page was last edited on 2 May 2022, at 16:41",Barbara Watson Andaya,https://en.wikipedia.org/wiki/Barbara_Watson_Andaya
" This page was last edited on 11 July 2022, at 11:45",List of islands of Tasmania,https://en.wikipedia.org/wiki/List_of_islands_of_Tasmania
" This page was last edited on 23 August 2022, at 10:13",,https://en.wikipedia.org/wiki/John_Henry_Lefroy
" This page was last edited on 28 August 2022, at 04:18",,https://en.wikipedia.org/wiki/Dutch_mapping_of_the_Australian_continent
" This page was last edited on 2 June 2022, at 14:43",Big Green Island,https://en.wikipedia.org/wiki/Big_Green_Island
" This page was last edited on 6 February 2022, at 00:41",Tom Carroll (surfer),https://en.wikipedia.org/wiki/Tom_Carroll_(surfer)
" This page was last edited on 3 May 2022, at 11:24",,https://en.wikipedia.org/wiki/Beagle_Island
" This page was last edited on 4 October 2021, at 12:16",Battery Island,https://en.wikipedia.org/wiki/Battery_Island
" This page was last edited on 7 June 2022, at 11:35",Albatross Island (Tasmania),https://en.wikipedia.org/wiki/Albatross_Island_(Tasmania)
" This page was last edited on 5 September 2022, at 05:42",,https://en.wikipedia.org/wiki/Mid-Atlantic_American_English
" This page was last edited on 11 August 2022, at 22:28",,https://en.wikipedia.org/wiki/Boston_English
" This page was last edited on 3 May 2022, at 12:11",Little Spectacle Island,https://en.wikipedia.org/wiki/Little_Spectacle_Island
" This page was last edited on 12 June 2022, at 21:15",,https://en.wikipedia.org/wiki/Powhatan_language
" This page was last edited on 18 March 2022, at 12:16",,https://en.wikipedia.org/wiki/Carolina_Algonquian_language
" This page was last edited on 1 July 2022, at 14:24",,https://en.wikipedia.org/wiki/Narragansett_language
" This page was last edited on 22 August 2022, at 08:12",,https://en.wikipedia.org/wiki/Mohegan-Pequot_language
" This page was last edited on 3 May 2022, at 12:12",King George Island (Tasmania),https://en.wikipedia.org/wiki/King_George_Island_(Tasmania)
" This page was last edited on 13 July 2019, at 14:17",Chico language,https://en.wikipedia.org/wiki/Chico_language
" This page was last edited on 4 September 2022, at 17:16",,https://en.wikipedia.org/wiki/Konkow_language
" This page was last edited on 3 February 2022, at 00:15",,https://en.wikipedia.org/wiki/Sahaptin_language
" This page was last edited on 22 June 2021, at 16:13",,https://en.wikipedia.org/wiki/Atsugewi_language
" This page was last edited on 8 June 2022, at 14:30",Apalachee language,https://en.wikipedia.org/wiki/Apalachee_language
" This page was last edited on 6 March 2022, at 21:28",,https://en.wikipedia.org/wiki/Australian_Law_Journal_Reports
" This page was last edited on 28 April 2022, at 03:33",,https://en.wikipedia.org/wiki/Department_of_the_Environment_and_Heritage_(Australia)
" This page was last edited on 22 August 2022, at 05:31",,https://en.wikipedia.org/wiki/Minhang_District
" This page was last edited on 20 August 2022, at 13:39",,https://en.wikipedia.org/wiki/James_Kelly_(Australian_explorer)
" This page was last edited on 14 January 2022, at 05:10",White's skink,https://en.wikipedia.org/wiki/White%27s_skink
" This page was last edited on 11 August 2022, at 09:43",,https://en.wikipedia.org/wiki/Eucalypt
" This page was last edited on 26 September 2021, at 15:43",Allocasuarina,https://en.wikipedia.org/wiki/Allocasuarina
" This page was last edited on 9 December 2020, at 23:43",,https://en.wikipedia.org/wiki/Pembroke_Land_District
" This page was last edited on 3 May 2022, at 11:52",Norfolk Bay (Tasmania),https://en.wikipedia.org/wiki/Norfolk_Bay
" This page was last edited on 17 August 2022, at 01:59",Aurelius H. Piper Sr.,https://en.wikipedia.org/wiki/Aurelius_H._Piper_Sr.
" This page was last edited on 2 June 2022, at 08:52",,https://en.wikipedia.org/wiki/Ezra_Stiles
" This page was last edited on 15 August 2021, at 15:22",James Noyes,https://en.wikipedia.org/wiki/James_Noyes
" This page was last edited on 23 December 2021, at 08:39",,https://en.wikipedia.org/wiki/Mashantucket_Pequot_Museum_and_Research_Center
" This page was last edited on 24 June 2022, at 21:12",Montaukett,https://en.wikipedia.org/wiki/Montaukett
" This page was last edited on 24 May 2022, at 16:41",,https://en.wikipedia.org/wiki/Shinnecock_people
" This page was last edited on 24 April 2022, at 20:55",,https://en.wikipedia.org/wiki/Niantic_people
" This page was last edited on 3 November 2021, at 13:41",,https://en.wikipedia.org/wiki/Unkechaug_Nation
" This page was last edited on 29 July 2022, at 12:51",Experience Mayhew,https://en.wikipedia.org/wiki/Experience_Mayhew
" This page was last edited on 1 September 2022, at 11:50",,https://en.wikipedia.org/wiki/Pequot_people
" This page was last edited on 9 September 2022, at 09:46",,https://en.wikipedia.org/wiki/Saponi
" This page was last edited on 8 September 2022, at 05:12",,https://en.wikipedia.org/wiki/Direct-controlled_municipality_of_the_People%27s_Republic_of_China
" This page was last edited on 28 June 2022, at 13:17",,https://en.wikipedia.org/wiki/District_(PRC)
" This page was last edited on 26 January 2021, at 02:56",,https://en.wikipedia.org/wiki/Victorian_Reports
" This page was last edited on 11 May 2022, at 16:42",,https://en.wikipedia.org/wiki/Mary_Haas
" This page was last edited on 30 March 2022, at 23:41",Leonard Talmy,https://en.wikipedia.org/wiki/Leonard_Talmy
" This page was last edited on 19 May 2022, at 18:09",Tenino people,https://en.wikipedia.org/wiki/Tenino_people
" This page was last edited on 14 April 2022, at 02:13",,https://en.wikipedia.org/wiki/Nemacolin%27s_Path
" This page was last edited on 24 July 2022, at 23:27",,https://en.wikipedia.org/wiki/1666_Articles_of_Peace_and_Amity
" This page was last edited on 8 September 2022, at 19:24",,https://en.wikipedia.org/wiki/Languages_of_Maryland
" This page was last edited on 30 March 2021, at 08:05",,https://en.wikipedia.org/wiki/Old_Colony_Cove_Site
" This page was last edited on 30 March 2021, at 03:34",,https://en.wikipedia.org/wiki/Magothy_Quartzite_Quarry_Archeological_Site
" This page was last edited on 24 August 2022, at 18:47",,https://en.wikipedia.org/wiki/List_of_place_names_in_Maryland_of_Native_American_origin
" This page was last edited on 28 March 2021, at 19:41",,https://en.wikipedia.org/wiki/Broad_Creek_Soapstone_Quarries
" This page was last edited on 17 July 2022, at 01:42",Baltimore American Indian Center,https://en.wikipedia.org/wiki/Baltimore_American_Indian_Center
" This page was last edited on 25 March 2022, at 17:50",,https://en.wikipedia.org/wiki/Jinping_Road_station
" This page was last edited on 1 February 2021, at 23:06",,https://en.wikipedia.org/wiki/Willin_Village_Archeological_Site
" This page was last edited on 6 May 2022, at 01:03",Abiel Holmes,https://en.wikipedia.org/wiki/Abiel_Holmes
" This page was last edited on 25 March 2022, at 20:21",,https://en.wikipedia.org/wiki/West_Huajing_station
" This page was last edited on 25 March 2022, at 20:22",,https://en.wikipedia.org/wiki/Jingxi_Road_station
" This page was last edited on 6 May 2022, at 01:27",,https://en.wikipedia.org/wiki/Howard_R._Lamar
" This page was last edited on 11 June 2022, at 00:53",,https://en.wikipedia.org/wiki/Jonathan_Leavitt
" This page was last edited on 13 March 2021, at 18:30",Allocasuarina pusilla,https://en.wikipedia.org/wiki/Allocasuarina_pusilla
" This page was last edited on 7 September 2022, at 19:45",,https://en.wikipedia.org/wiki/Benno_C._Schmidt_Jr.
" This page was last edited on 25 March 2022, at 18:10",,https://en.wikipedia.org/wiki/Jiangyue_Road_station
" This page was last edited on 25 August 2022, at 19:35",,https://en.wikipedia.org/wiki/A._Bartlett_Giamatti
" This page was last edited on 9 September 2022, at 04:21", (,https://en.wikipedia.org/wiki/Pequod_(Moby-Dick)
" This page was last edited on 5 September 2022, at 17:39",,https://en.wikipedia.org/wiki/Willy_DeVille
" This page was last edited on 23 November 2021, at 02:23",,https://en.wikipedia.org/wiki/Treaty_of_Hartford_(1638)
" This page was last edited on 27 August 2022, at 23:08",,https://en.wikipedia.org/wiki/Karen_O._Kupperman
" This page was last edited on 23 August 2022, at 05:03",,https://en.wikipedia.org/wiki/Huainan
" This page was last edited on 1 June 2022, at 16:12",,https://en.wikipedia.org/wiki/William_Apess
" This page was last edited on 14 May 2022, at 05:30",,https://en.wikipedia.org/wiki/Hegang
" This page was last edited on 16 March 2022, at 11:21",,https://en.wikipedia.org/wiki/Jixi
" This page was last edited on 20 June 2022, at 14:17",,https://en.wikipedia.org/wiki/Mashantucket_Pequots
" This page was last edited on 5 June 2022, at 23:32",,https://en.wikipedia.org/wiki/Jiaozuo
" This page was last edited on 27 August 2022, at 01:24",,https://en.wikipedia.org/wiki/Mudanjiang
" This page was last edited on 1 December 2021, at 01:03",,"https://en.wikipedia.org/wiki/Yichun,_Heilongjiang"
" This page was last edited on 23 August 2022, at 20:37",,https://en.wikipedia.org/wiki/Chifeng
" This page was last edited on 16 July 2022, at 13:31",,https://en.wikipedia.org/wiki/Wuhai
" This page was last edited on 23 August 2022, at 06:21",,https://en.wikipedia.org/wiki/Ganzhou
" This page was last edited on 13 July 2022, at 20:54",,https://en.wikipedia.org/wiki/Fangchenggang
" This page was last edited on 15 May 2022, at 03:08",,https://en.wikipedia.org/wiki/Jiamusi
" This page was last edited on 21 August 2022, at 16:10",,https://en.wikipedia.org/wiki/Jiaxing
" This page was last edited on 27 June 2022, at 14:51",,https://en.wikipedia.org/wiki/Guigang
" This page was last edited on 6 January 2021, at 19:42", (administrative division),https://en.wikipedia.org/wiki/Gu_(administrative_division)
" This page was last edited on 28 April 2022, at 15:27",,https://en.wikipedia.org/wiki/Jiayuguan_City
" This page was last edited on 23 August 2022, at 21:19",,https://en.wikipedia.org/wiki/Danzhou
" This page was last edited on 22 July 2022, at 05:16",,https://en.wikipedia.org/wiki/George_William_Brown
" This page was last edited on 17 July 2022, at 00:59",,"https://en.wikipedia.org/wiki/Shannan,_Tibet"
" This page was last edited on 5 June 2022, at 19:17",,"https://en.wikipedia.org/wiki/Nanshan_District,_Zhuolu_County"
" This page was last edited on 21 June 2022, at 19:19",,https://en.wikipedia.org/wiki/Free_black
" This page was last edited on 6 September 2022, at 13:35",,https://en.wikipedia.org/wiki/Twelve-Mile_Circle
" This page was last edited on 30 November 2021, at 04:47",,https://en.wikipedia.org/wiki/Baltimore_World_Trade_Center
" This page was last edited on 27 August 2022, at 08:24",,https://en.wikipedia.org/wiki/Chesapeake_Bay_Bridge
" This page was last edited on 8 August 2022, at 23:30",,https://en.wikipedia.org/wiki/William_D._Upshaw
" This page was last edited on 9 September 2022, at 06:35",,https://en.wikipedia.org/wiki/Edgewood_Arsenal
" This page was last edited on 6 November 2021, at 06:25",Protoporphyrinogen oxidase,https://en.wikipedia.org/wiki/PPO_resistance
" This page was last edited on 11 July 2022, at 15:49",EPSP synthase,https://en.wikipedia.org/wiki/EPSP_resistance
" This page was last edited on 30 August 2022, at 19:47",Ambrosia artemisiifolia,https://en.wikipedia.org/wiki/Ambrosia_artemisiifolia
" This page was last edited on 22 June 2022, at 04:15",,https://en.wikipedia.org/wiki/ALS_resistance
" This page was last edited on 31 August 2022, at 10:43",,https://en.wikipedia.org/wiki/Multiple_herbicide_resistance
